Date,Portfolio_ID,Client_ID,Ending_NAV_USD_M,Monthly_Return,Benchmark_Monthly_Return,Net_Cash_Flow_USD_M,Benchmark
2022-01-31,P-161,CLT-1021,364.575,-0.01338,-0.00409,8.82,Bloomberg Global Aggregate
2022-02-28,P-161,CLT-1021,347.25,-0.04752,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-161,CLT-1021,336.459,-0.03108,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-161,CLT-1021,338.217,0.00522,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-161,CLT-1021,337.036,-0.00349,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-161,CLT-1021,340.476,0.01021,-0.00652,-11.64,Bloomberg Global Aggregate
2022-07-31,P-161,CLT-1021,325.732,-0.0433,-0.03715,12.6,Bloomberg Global Aggregate
2022-08-31,P-161,CLT-1021,327.124,0.00428,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-161,CLT-1021,326.605,-0.00159,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-161,CLT-1021,319.772,-0.02092,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-161,CLT-1021,323.685,0.01224,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-161,CLT-1021,316.603,-0.02188,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-161,CLT-1021,315.865,-0.00233,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-161,CLT-1021,295.211,-0.06539,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-161,CLT-1021,298.114,0.00983,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-161,CLT-1021,302.999,0.01639,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-161,CLT-1021,291.958,-0.03644,-0.02839,12.82,Bloomberg Global Aggregate
2023-06-30,P-161,CLT-1021,283.587,-0.02867,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-161,CLT-1021,276.784,-0.02399,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-161,CLT-1021,283.3,0.02354,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-161,CLT-1021,284.617,0.00465,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-161,CLT-1021,282.781,-0.00645,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-161,CLT-1021,280.585,-0.00777,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-161,CLT-1021,279.388,-0.00426,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-161,CLT-1021,267.315,-0.04321,-0.03312,12.2,Bloomberg Global Aggregate
2024-02-29,P-161,CLT-1021,260.249,-0.02643,-0.01949,14.5,Bloomberg Global Aggregate
2024-03-31,P-161,CLT-1021,257.625,-0.01008,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-161,CLT-1021,263.993,0.02472,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-161,CLT-1021,262.421,-0.00595,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-161,CLT-1021,257.46,-0.0189,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-161,CLT-1021,267.933,0.04068,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-161,CLT-1021,261.794,-0.02291,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-161,CLT-1021,265.505,0.01417,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-161,CLT-1021,271.583,0.02289,0.03358,-17.08,Bloomberg Global Aggregate
2024-11-30,P-161,CLT-1021,263.654,-0.02919,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-161,CLT-1021,265.307,0.00627,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-161,CLT-1021,264.379,-0.0035,-0.00654,13.08,Bloomberg Global Aggregate
2025-02-28,P-161,CLT-1021,261.015,-0.01273,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-161,CLT-1021,263.399,0.00913,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-161,CLT-1021,261.289,-0.00801,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-161,CLT-1021,256.359,-0.01887,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-161,CLT-1021,258.246,0.00736,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-161,CLT-1021,259.839,0.00617,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-161,CLT-1021,253.482,-0.02447,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-161,CLT-1021,257.119,0.01435,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-161,CLT-1021,265.477,0.03251,0.02284,-11.44,Bloomberg Global Aggregate
2025-11-30,P-161,CLT-1021,267.63,0.00811,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-161,CLT-1021,267.741,0.00041,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-161,CLT-1021,264.71,-0.01132,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-161,CLT-1021,265.29,0.00219,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-162,CLT-1021,2271.37,0.01899,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-162,CLT-1021,2287.969,0.00731,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-162,CLT-1021,2362.839,0.03272,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-162,CLT-1021,2354.149,-0.00368,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-162,CLT-1021,2331.127,-0.00978,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-162,CLT-1021,2402.582,0.03065,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-162,CLT-1021,2354.037,-0.02021,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-162,CLT-1021,2353.152,-0.00038,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-162,CLT-1021,2371.857,0.00795,-0.01639,137.23,Bloomberg Global Aggregate
2021-10-31,P-162,CLT-1021,2468.035,0.04055,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-162,CLT-1021,2468.474,0.00018,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-162,CLT-1021,2477.869,0.00381,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-162,CLT-1021,2477.339,-0.00021,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-162,CLT-1021,2377.584,-0.04027,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-162,CLT-1021,2264.792,-0.04744,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-162,CLT-1021,2344.094,0.03502,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-162,CLT-1021,2335.29,-0.00376,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-162,CLT-1021,2323.388,-0.0051,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-162,CLT-1021,2241.422,-0.03528,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-162,CLT-1021,2297.477,0.02501,-0.00085,-134.78,Bloomberg Global Aggregate
2022-09-30,P-162,CLT-1021,2301.9,0.00193,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-162,CLT-1021,2324.72,0.00991,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-162,CLT-1021,2365.493,0.01754,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-162,CLT-1021,2282.785,-0.03496,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-162,CLT-1021,2275.241,-0.0033,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-162,CLT-1021,2176.375,-0.04345,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-162,CLT-1021,2195.147,0.00863,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-162,CLT-1021,2227.806,0.01488,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-162,CLT-1021,2168.387,-0.02667,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-162,CLT-1021,2121.591,-0.02158,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-162,CLT-1021,2101.659,-0.00939,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-162,CLT-1021,2125.933,0.01155,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-162,CLT-1021,2143.73,0.00837,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-162,CLT-1021,2104.893,-0.01812,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-162,CLT-1021,1995.126,-0.05215,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-162,CLT-1021,1968.131,-0.01353,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-162,CLT-1021,1892.477,-0.03844,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-162,CLT-1021,1867.177,-0.01337,-0.01949,128.56,Bloomberg Global Aggregate
2024-03-31,P-162,CLT-1021,1883.905,0.00896,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-162,CLT-1021,1963.422,0.04221,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-162,CLT-1021,1962.417,-0.00051,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-162,CLT-1021,1921.251,-0.02098,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-162,CLT-1021,2027.115,0.0551,0.04651,-139.84,Bloomberg Global Aggregate
2024-08-31,P-162,CLT-1021,2002.047,-0.01237,-0.00929,-132.99,Bloomberg Global Aggregate
2024-09-30,P-162,CLT-1021,2064.719,0.0313,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-162,CLT-1021,2120.378,0.02696,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-162,CLT-1021,2074.199,-0.02178,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-162,CLT-1021,2066.068,-0.00392,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-162,CLT-1021,2085.447,0.00938,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-162,CLT-1021,2056.598,-0.01383,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-162,CLT-1021,2104.142,0.02312,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-162,CLT-1021,2056.735,-0.02253,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-162,CLT-1021,2066.726,0.00486,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-162,CLT-1021,2045.335,-0.01035,1e-05,-63.69,Bloomberg Global Aggregate
2025-07-31,P-162,CLT-1021,2046.976,0.0008,-0.00384,-140.32,Bloomberg Global Aggregate
2025-08-31,P-162,CLT-1021,2036.948,-0.0049,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-162,CLT-1021,2071.792,0.01711,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-162,CLT-1021,2096.056,0.01171,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-162,CLT-1021,2131.974,0.01714,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-162,CLT-1021,2104.838,-0.01273,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-162,CLT-1021,2076.302,-0.01356,-0.01007,-51.47,Bloomberg Global Aggregate
2026-02-28,P-162,CLT-1021,2065.21,-0.00534,-0.01004,-75.6,Bloomberg Global Aggregate
2021-01-31,P-163,CLT-1021,6419.611,-0.04525,-0.06004,0.0,MSCI World
2021-02-28,P-163,CLT-1021,6622.322,0.03158,0.03127,0.0,MSCI World
2021-03-31,P-163,CLT-1021,7234.132,0.09239,0.09212,-260.17,MSCI World
2021-04-30,P-163,CLT-1021,7568.583,0.04623,0.0382,0.0,MSCI World
2021-05-31,P-163,CLT-1021,7486.07,-0.0109,-0.01147,0.0,MSCI World
2021-06-30,P-163,CLT-1021,7764.139,0.03714,0.03022,0.0,MSCI World
2021-07-31,P-163,CLT-1021,8445.286,0.08773,0.076,-433.58,MSCI World
2021-08-31,P-163,CLT-1021,9039.566,0.07037,0.0739,686.35,MSCI World
2021-09-30,P-163,CLT-1021,8412.387,-0.06938,-0.03385,0.0,MSCI World
2021-10-31,P-163,CLT-1021,8586.262,0.02067,0.02953,0.0,MSCI World
2021-11-30,P-163,CLT-1021,8712.419,0.01469,0.00155,0.0,MSCI World
2021-12-31,P-163,CLT-1021,9074.72,0.04158,0.04193,0.0,MSCI World
2022-01-31,P-163,CLT-1021,9125.214,0.00556,0.00922,0.0,MSCI World
2022-02-28,P-163,CLT-1021,8273.506,-0.09334,-0.10602,0.0,MSCI World
2022-03-31,P-163,CLT-1021,8087.531,-0.02248,-0.0214,0.0,MSCI World
2022-04-30,P-163,CLT-1021,7915.933,-0.02122,0.00148,0.0,MSCI World
2022-05-31,P-163,CLT-1021,7257.382,-0.08319,-0.06687,0.0,MSCI World
2022-06-30,P-163,CLT-1021,7417.437,0.02205,0.01749,0.0,MSCI World
2022-07-31,P-163,CLT-1021,6888.355,-0.07133,-0.07063,498.61,MSCI World
2022-08-31,P-163,CLT-1021,6720.005,-0.02444,-0.04025,0.0,MSCI World
2022-09-30,P-163,CLT-1021,6998.028,0.04137,0.04931,444.47,MSCI World
2022-10-31,P-163,CLT-1021,6667.97,-0.04716,-0.04383,0.0,MSCI World
2022-11-30,P-163,CLT-1021,6718.721,0.00761,0.01719,0.0,MSCI World
2022-12-31,P-163,CLT-1021,6141.825,-0.08586,-0.08023,0.0,MSCI World
2023-01-31,P-163,CLT-1021,6601.042,0.07477,0.09529,0.0,MSCI World
2023-02-28,P-163,CLT-1021,6543.306,-0.00875,-0.00458,0.0,MSCI World
2023-03-31,P-163,CLT-1021,6619.31,0.01162,0.01216,0.0,MSCI World
2023-04-30,P-163,CLT-1021,6713.322,0.0142,0.01566,0.0,MSCI World
2023-05-31,P-163,CLT-1021,7095.691,0.05696,0.0336,0.0,MSCI World
2023-06-30,P-163,CLT-1021,6843.824,-0.0355,-0.05542,0.0,MSCI World
2023-07-31,P-163,CLT-1021,6842.546,-0.00019,0.00794,0.0,MSCI World
2023-08-31,P-163,CLT-1021,6558.061,-0.04158,-0.01941,0.0,MSCI World
2023-09-30,P-163,CLT-1021,6140.905,-0.06361,-0.06255,0.0,MSCI World
2023-10-31,P-163,CLT-1021,6470.028,0.0536,0.04949,0.0,MSCI World
2023-11-30,P-163,CLT-1021,6367.191,-0.01589,-0.00657,0.0,MSCI World
2023-12-31,P-163,CLT-1021,6427.908,0.00954,0.01832,0.0,MSCI World
2024-01-31,P-163,CLT-1021,6639.37,0.0329,0.01569,0.0,MSCI World
2024-02-29,P-163,CLT-1021,6582.115,-0.00862,-0.00585,476.59,MSCI World
2024-03-31,P-163,CLT-1021,7227.484,0.09805,0.09084,0.0,MSCI World
2024-04-30,P-163,CLT-1021,7199.373,-0.00389,0.00619,0.0,MSCI World
2024-05-31,P-163,CLT-1021,6784.386,-0.05764,-0.05705,0.0,MSCI World
2024-06-30,P-163,CLT-1021,6701.468,-0.01222,-0.00859,0.0,MSCI World
2024-07-31,P-163,CLT-1021,6847.39,0.02177,0.02908,0.0,MSCI World
2024-08-31,P-163,CLT-1021,7141.995,0.04302,0.03046,0.0,MSCI World
2024-09-30,P-163,CLT-1021,6767.599,-0.05242,-0.03737,0.0,MSCI World
2024-10-31,P-163,CLT-1021,7108.364,0.05035,0.04707,0.0,MSCI World
2024-11-30,P-163,CLT-1021,6614.642,-0.06946,-0.06562,0.0,MSCI World
2024-12-31,P-163,CLT-1021,7015.379,0.06058,0.05606,0.0,MSCI World
2025-01-31,P-163,CLT-1021,6659.385,-0.05074,-0.04706,0.0,MSCI World
2025-02-28,P-163,CLT-1021,6713.547,0.00813,-0.0013,0.0,MSCI World
2025-03-31,P-163,CLT-1021,6999.192,0.04255,0.05273,0.0,MSCI World
2025-04-30,P-163,CLT-1021,7179.506,0.02576,0.01317,270.18,MSCI World
2025-05-31,P-163,CLT-1021,7481.485,0.04206,0.04235,0.0,MSCI World
2025-06-30,P-163,CLT-1021,7628.584,0.01966,0.03406,0.0,MSCI World
2025-07-31,P-163,CLT-1021,8158.114,0.06941,0.06201,0.0,MSCI World
2025-08-31,P-163,CLT-1021,8570.032,0.05049,0.05263,0.0,MSCI World
2025-09-30,P-163,CLT-1021,8318.543,-0.02935,-0.01083,0.0,MSCI World
2025-10-31,P-163,CLT-1021,8637.075,0.03829,0.03466,0.0,MSCI World
2025-11-30,P-163,CLT-1021,8250.294,-0.04478,-0.05573,0.0,MSCI World
2025-12-31,P-163,CLT-1021,8412.696,0.01968,0.00574,0.0,MSCI World
2026-01-31,P-163,CLT-1021,8735.249,0.03834,0.04243,0.0,MSCI World
2026-02-28,P-163,CLT-1021,8869.5,0.01537,0.01377,0.0,MSCI World
2021-01-31,P-164,CLT-1022,136.55,0.01278,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-164,CLT-1022,139.306,0.02018,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-164,CLT-1022,141.221,0.01375,0.02435,-4.89,Bloomberg Global Aggregate
2021-04-30,P-164,CLT-1022,140.629,-0.00419,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-164,CLT-1022,138.308,-0.0165,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-164,CLT-1022,138.366,0.00042,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-164,CLT-1022,135.702,-0.01925,-0.0232,-4.02,Bloomberg Global Aggregate
2021-08-31,P-164,CLT-1022,140.468,0.03512,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-164,CLT-1022,137.857,-0.01858,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-164,CLT-1022,140.002,0.01556,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-164,CLT-1022,140.195,0.00138,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-164,CLT-1022,142.205,0.01434,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-164,CLT-1022,141.394,-0.0057,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-164,CLT-1022,137.406,-0.02821,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-164,CLT-1022,132.642,-0.03467,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-164,CLT-1022,133.217,0.00434,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-164,CLT-1022,134.424,0.00906,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-164,CLT-1022,134.346,-0.00058,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-164,CLT-1022,129.514,-0.03597,-0.03715,9.37,Bloomberg Global Aggregate
2022-08-31,P-164,CLT-1022,127.198,-0.01788,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-164,CLT-1022,131.552,0.03423,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-164,CLT-1022,129.756,-0.01366,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-164,CLT-1022,131.465,0.01317,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-164,CLT-1022,129.409,-0.01564,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-164,CLT-1022,127.518,-0.01461,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-164,CLT-1022,122.145,-0.04213,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-164,CLT-1022,123.569,0.01165,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-164,CLT-1022,125.46,0.01531,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-164,CLT-1022,121.49,-0.03165,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-164,CLT-1022,118.38,-0.0256,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-164,CLT-1022,115.177,-0.02706,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-164,CLT-1022,116.006,0.0072,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-164,CLT-1022,113.605,-0.0207,-0.00247,-3.03,Bloomberg Global Aggregate
2023-10-31,P-164,CLT-1022,111.201,-0.02116,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-164,CLT-1022,105.579,-0.05055,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-164,CLT-1022,103.443,-0.02024,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-164,CLT-1022,99.313,-0.03992,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-164,CLT-1022,97.637,-0.01688,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-164,CLT-1022,96.097,-0.01577,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-164,CLT-1022,99.345,0.0338,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-164,CLT-1022,102.947,0.03626,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-164,CLT-1022,103.344,0.00385,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-164,CLT-1022,107.562,0.04082,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-164,CLT-1022,105.891,-0.01554,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-164,CLT-1022,109.867,0.03755,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-164,CLT-1022,111.073,0.01098,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-164,CLT-1022,107.731,-0.03009,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-164,CLT-1022,107.927,0.00182,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-164,CLT-1022,108.146,0.00202,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-164,CLT-1022,108.244,0.00091,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-164,CLT-1022,108.665,0.00389,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-164,CLT-1022,107.179,-0.01368,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-164,CLT-1022,107.234,0.00052,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-164,CLT-1022,106.115,-0.01043,1e-05,-5.55,Bloomberg Global Aggregate
2025-07-31,P-164,CLT-1022,107.525,0.01328,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-164,CLT-1022,106.456,-0.00994,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-164,CLT-1022,108.691,0.021,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-164,CLT-1022,111.816,0.02875,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-164,CLT-1022,112.234,0.00373,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-164,CLT-1022,110.89,-0.01197,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-164,CLT-1022,109.187,-0.01537,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-164,CLT-1022,108.9,-0.00262,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-165,CLT-1022,72.502,0.01499,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-165,CLT-1022,72.103,-0.00551,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-165,CLT-1022,74.622,0.03494,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-165,CLT-1022,74.639,0.00022,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-165,CLT-1022,73.612,-0.01376,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-165,CLT-1022,75.374,0.02394,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-165,CLT-1022,72.695,-0.03555,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-165,CLT-1022,72.073,-0.00856,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-165,CLT-1022,70.946,-0.01563,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-165,CLT-1022,72.324,0.01942,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-165,CLT-1022,72.019,-0.00421,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-165,CLT-1022,71.584,-0.00605,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-165,CLT-1022,72.476,0.01247,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-165,CLT-1022,68.431,-0.05582,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-165,CLT-1022,66.458,-0.02883,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-165,CLT-1022,67.355,0.0135,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-165,CLT-1022,66.504,-0.01263,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-165,CLT-1022,64.87,-0.02457,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-165,CLT-1022,62.835,-0.03137,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-165,CLT-1022,62.47,-0.00581,-0.00085,-4.46,Bloomberg Global Aggregate
2022-09-30,P-165,CLT-1022,61.886,-0.00935,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-165,CLT-1022,61.746,-0.00227,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-165,CLT-1022,61.831,0.00138,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-165,CLT-1022,60.137,-0.0274,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-165,CLT-1022,59.101,-0.01723,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-165,CLT-1022,56.815,-0.03868,-0.04345,2.29,Bloomberg Global Aggregate
2023-03-31,P-165,CLT-1022,59.007,0.03859,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-165,CLT-1022,58.162,-0.01433,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-165,CLT-1022,56.644,-0.02609,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-165,CLT-1022,55.633,-0.01785,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-165,CLT-1022,54.639,-0.01786,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-165,CLT-1022,54.867,0.00417,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-165,CLT-1022,55.077,0.00384,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-165,CLT-1022,55.184,0.00193,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-165,CLT-1022,55.002,-0.00329,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-165,CLT-1022,54.399,-0.01096,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-165,CLT-1022,52.712,-0.03101,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-165,CLT-1022,51.112,-0.03036,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-165,CLT-1022,50.865,-0.00483,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-165,CLT-1022,52.256,0.02735,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-165,CLT-1022,51.528,-0.01392,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-165,CLT-1022,51.18,-0.00675,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-165,CLT-1022,54.038,0.05583,0.04651,0.0,Bloomberg Global Aggregate
